customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charges_ratio
CUST00958,1,1,1,0,40,0,1,2,0,0,1,1,0,1,0,0,1,60.11,2429.38,0,2-4yr,0.025
CUST00959,1,1,0,1,10,1,1,2,2,0,0,2,1,0,1,1,1,92.92,950.58,1,0-1yr,0.098
CUST00960,0,0,1,0,17,0,1,1,1,0,2,2,1,0,0,1,3,81.37,1386.74,0,1-2yr,0.059
CUST00961,1,0,0,0,57,0,1,0,1,2,2,0,1,0,0,0,0,52.66,3027.92,0,4-6yr,0.017
CUST00962,1,1,1,0,47,1,1,1,2,1,0,0,2,2,1,0,0,74.02,3478.72,0,2-4yr,0.021
CUST00963,0,1,1,1,34,1,1,0,0,0,1,1,2,0,1,1,0,24.24,805.85,0,2-4yr,0.03
CUST00964,1,1,0,0,10,1,1,1,2,0,2,2,2,2,1,1,3,100.39,1019.55,1,0-1yr,0.098
CUST00965,1,1,0,0,29,1,2,1,2,2,1,1,0,0,2,1,0,51.42,1462.54,0,2-4yr,0.035
CUST00966,0,1,1,1,18,1,1,0,1,1,2,1,0,1,2,1,1,87.9,1558.18,0,1-2yr,0.056
CUST00967,0,0,0,0,44,0,2,2,0,2,0,2,2,0,1,0,0,39.5,1715.77,0,2-4yr,0.023
CUST00968,0,1,1,1,58,0,2,2,2,0,0,2,2,0,0,1,2,38.86,2251.66,1,4-6yr,0.017
CUST00969,1,1,1,1,69,1,0,1,2,2,1,2,0,0,1,1,0,36.19,2512.17,0,4-6yr,0.014
CUST00970,0,0,1,1,53,1,0,2,2,1,0,1,2,1,2,1,1,20.79,1121.7,0,4-6yr,0.019
CUST00971,1,0,0,0,57,0,2,1,1,0,0,2,0,0,2,1,1,85.98,4879.78,0,4-6yr,0.018
CUST00972,0,0,1,1,72,1,1,0,1,1,2,2,0,0,0,1,3,77.12,5566.69,1,4-6yr,0.014
CUST00973,1,1,1,1,59,0,1,0,0,2,2,0,2,1,1,0,0,85.88,5076.18,0,4-6yr,0.017
CUST00974,1,0,0,1,67,0,0,2,2,0,0,1,1,1,0,0,3,113.33,7616.07,1,4-6yr,0.015
CUST00975,0,1,0,1,27,1,1,2,0,2,1,0,2,1,1,1,1,56.68,1540.1,1,2-4yr,0.037
CUST00976,0,1,0,0,15,1,2,1,1,2,2,0,1,0,2,1,1,78.14,1150.94,1,1-2yr,0.068
CUST00977,1,1,0,1,45,0,2,2,2,1,2,2,1,1,0,0,1,47.86,2126.26,1,2-4yr,0.022
CUST00978,1,1,0,0,6,1,0,2,1,2,1,1,1,2,1,0,0,66.56,388.13,0,0-1yr,0.171
CUST00979,1,1,0,0,7,0,0,1,2,2,2,2,2,1,0,1,1,74.47,549.48,0,0-1yr,0.135
CUST00980,1,0,0,0,69,1,1,0,2,2,2,1,1,1,1,0,0,84.76,5863.24,1,4-6yr,0.014
CUST00981,0,0,1,0,15,0,1,1,2,1,2,1,1,1,2,0,3,43.85,643.77,0,1-2yr,0.068
CUST00982,0,1,1,1,46,0,1,2,2,1,1,0,0,2,1,0,3,71.76,3281.01,1,2-4yr,0.022
CUST00983,0,1,0,0,4,0,0,2,0,1,2,0,0,2,2,1,0,51.73,235.59,0,0-1yr,0.219
CUST00984,1,0,0,0,48,0,1,1,0,1,1,0,1,2,2,1,0,103.21,4954.25,0,2-4yr,0.021
CUST00985,0,1,0,1,33,0,2,2,1,2,0,0,2,2,1,0,3,94.36,3140.49,0,2-4yr,0.03
CUST00986,1,0,1,1,15,1,0,0,1,0,1,1,0,2,2,0,3,79.29,1212.54,0,1-2yr,0.065
CUST00987,1,1,1,0,38,0,0,2,0,2,0,2,1,0,1,0,0,83.67,3157.43,0,2-4yr,0.026
CUST00988,0,1,1,1,42,1,0,0,0,2,0,2,1,0,1,1,2,43.76,1834.47,0,2-4yr,0.024
CUST00989,0,1,0,0,53,1,2,0,1,2,2,0,2,2,2,0,1,33.93,1794.33,1,4-6yr,0.019
CUST00990,1,0,1,0,60,1,1,1,1,1,2,1,0,2,1,1,3,102.27,6127.95,0,4-6yr,0.017
CUST00991,1,1,1,1,70,1,0,1,1,2,0,0,0,1,0,1,2,118.32,8284.94,0,4-6yr,0.014
CUST00992,1,0,1,0,51,0,2,0,1,0,1,1,0,2,2,0,1,80.45,4090.97,0,4-6yr,0.02
CUST00993,1,1,1,1,43,0,1,2,0,1,0,2,2,2,0,0,1,115.33,4951.55,1,2-4yr,0.023
CUST00994,1,1,0,0,35,1,0,1,2,2,1,0,1,1,0,0,1,95.25,3355.64,0,2-4yr,0.028
CUST00995,0,1,0,1,47,0,0,2,0,1,2,0,2,2,1,1,0,101.79,4766.29,0,2-4yr,0.021
CUST00996,1,0,0,0,11,1,1,1,1,1,1,0,0,0,2,1,3,62.17,662.01,1,0-1yr,0.094
CUST00997,1,0,1,1,61,0,1,1,0,2,0,0,2,1,2,1,1,89.72,5455.33,0,4-6yr,0.016
CUST00998,0,1,1,1,39,0,2,1,2,2,2,0,0,1,0,0,1,67.21,2624.8,1,2-4yr,0.026
CUST00999,0,0,0,0,52,1,0,1,2,2,0,2,2,0,1,0,0,99.58,5177.78,0,4-6yr,0.019
CUST01000,0,0,1,1,19,1,1,1,2,2,0,0,1,0,2,0,2,31.51,578.79,0,1-2yr,0.054
CUST01001,1,1,0,0,23,0,0,1,2,2,1,2,1,2,0,0,2,112.98,2607.23,0,1-2yr,0.043
CUST01002,1,0,1,1,27,1,1,2,0,2,2,2,2,0,0,1,0,62.44,1660.63,0,2-4yr,0.038
CUST01003,1,1,1,0,7,1,1,2,0,0,1,1,1,0,2,0,1,111.81,809.04,0,0-1yr,0.138
CUST01004,1,0,1,1,58,1,1,0,1,0,2,2,1,2,2,0,2,48.94,2858.91,0,4-6yr,0.017
CUST01005,1,0,0,1,13,1,2,0,0,0,2,0,0,1,0,1,3,90.61,1191.07,0,1-2yr,0.076
CUST01006,0,0,1,0,41,1,1,2,1,2,2,0,1,0,2,0,3,51.53,2137.46,0,2-4yr,0.024
CUST01007,1,1,0,0,4,1,2,2,0,1,2,1,1,1,0,1,2,112.01,447.22,0,0-1yr,0.25
CUST01008,0,1,0,0,58,1,0,0,0,2,2,0,0,0,1,0,2,54.35,3168.05,0,4-6yr,0.017
CUST01009,0,0,1,0,24,0,0,2,0,2,0,1,1,1,2,1,0,112.3,2668.02,0,1-2yr,0.042
CUST01010,0,0,1,1,5,0,2,0,1,0,0,1,2,0,2,1,0,80.6,425.99,1,0-1yr,0.189
CUST01011,1,0,0,1,10,1,0,1,0,2,2,1,1,2,0,0,1,29.41,291.49,0,0-1yr,0.101
CUST01012,1,0,0,0,36,0,0,1,1,0,2,1,1,1,0,1,1,64.23,2290.43,0,2-4yr,0.028
CUST01013,0,0,0,0,48,0,2,1,0,1,2,2,2,2,0,0,2,65.0,3132.21,1,2-4yr,0.021
CUST01014,1,1,1,0,51,1,2,0,0,1,2,1,0,2,2,0,3,78.43,3998.66,1,4-6yr,0.02
CUST01015,0,1,0,1,52,1,0,2,1,1,1,2,0,0,2,0,2,42.18,2177.42,0,4-6yr,0.019
CUST01016,1,0,0,1,46,1,2,1,1,0,1,2,2,2,0,0,0,109.12,5048.6,1,2-4yr,0.022
CUST01017,0,1,1,0,28,0,0,1,0,0,1,2,1,0,2,0,0,118.28,3304.33,0,2-4yr,0.036
CUST01018,0,1,1,1,62,1,1,0,1,2,0,2,0,2,0,1,3,85.57,5285.81,0,4-6yr,0.016
CUST01019,1,1,0,0,35,1,1,1,2,2,2,1,1,2,1,0,2,26.26,945.18,0,2-4yr,0.028
CUST01020,1,1,0,0,32,0,1,0,1,1,1,2,2,0,1,0,0,44.1,1431.24,0,2-4yr,0.031
CUST01021,0,0,1,0,31,1,0,0,1,0,0,2,2,0,1,1,0,44.45,1394.44,0,2-4yr,0.032
CUST01022,1,1,0,0,15,1,2,0,0,2,2,2,2,0,0,0,0,59.71,877.78,1,1-2yr,0.068
CUST01023,1,1,1,1,30,1,0,1,1,1,0,2,1,0,1,0,0,24.54,721.62,0,2-4yr,0.034
CUST01024,1,0,1,0,59,0,1,2,2,1,1,1,1,0,0,1,0,52.02,3085.42,0,4-6yr,0.017
CUST01025,1,0,0,0,25,0,0,1,0,0,1,2,1,0,1,1,3,93.71,2317.9,1,2-4yr,0.04
CUST01026,1,1,0,0,40,0,2,0,1,2,1,2,2,2,2,0,1,59.1,2358.13,0,2-4yr,0.025
CUST01027,1,0,0,1,62,0,0,2,0,1,0,2,2,0,0,1,3,35.97,2255.63,1,4-6yr,0.016
CUST01028,1,1,0,0,61,0,0,0,2,0,2,0,1,1,2,0,3,70.22,4256.56,0,4-6yr,0.016
CUST01029,1,0,0,1,47,1,2,1,2,1,2,2,1,0,2,1,1,86.04,4038.08,0,2-4yr,0.021
CUST01030,0,0,1,0,46,1,2,2,0,0,0,2,1,1,1,0,0,94.28,4335.01,1,2-4yr,0.022
CUST01031,1,0,1,1,49,1,2,1,2,0,2,2,0,0,2,1,3,25.23,1249.58,1,4-6yr,0.02
CUST01032,0,1,1,0,55,0,0,2,1,2,0,0,1,2,2,0,1,58.54,3196.8,0,4-6yr,0.018
CUST01033,1,0,1,1,36,1,1,1,2,2,0,0,1,2,2,1,3,35.7,1295.3,0,2-4yr,0.028
CUST01034,0,1,1,0,10,0,2,2,2,1,0,2,2,2,2,0,3,78.73,787.32,0,0-1yr,0.1
CUST01035,0,1,0,1,17,1,0,0,1,2,2,0,0,0,0,0,1,25.51,452.98,1,1-2yr,0.056
CUST01036,1,0,1,1,46,1,0,1,1,0,1,0,2,0,0,0,2,81.18,3704.35,0,2-4yr,0.022
CUST01037,1,1,0,0,49,0,0,1,1,2,0,0,2,0,2,0,2,37.31,1852.11,0,4-6yr,0.02
CUST01038,1,0,1,1,38,0,1,0,0,2,1,1,1,0,0,1,3,39.16,1477.08,1,2-4yr,0.026
CUST01039,1,1,1,1,10,0,0,1,2,0,2,0,0,2,1,0,3,47.78,494.54,1,0-1yr,0.096
CUST01040,1,0,0,1,44,0,0,1,2,1,1,0,0,2,2,0,3,47.0,2065.39,0,2-4yr,0.023
CUST01041,0,1,0,1,56,1,0,2,1,1,1,1,2,0,0,0,1,66.91,3726.72,0,4-6yr,0.018
CUST01042,0,1,1,1,36,0,2,0,0,1,2,1,1,2,0,1,3,90.18,3257.64,0,2-4yr,0.028
CUST01043,1,1,0,0,36,1,2,2,1,0,1,0,2,0,2,0,2,102.61,3668.0,0,2-4yr,0.028
CUST01044,1,1,1,0,26,0,2,1,2,2,1,1,2,1,0,1,3,20.23,524.57,0,2-4yr,0.038
CUST01045,0,0,0,0,50,1,1,2,2,1,0,0,0,0,0,1,2,96.79,4845.55,0,4-6yr,0.02
CUST01046,1,1,1,0,59,1,1,0,0,2,0,1,1,0,0,0,0,24.37,1460.64,0,4-6yr,0.017
CUST01047,0,0,0,1,4,0,2,1,2,0,1,2,1,0,1,1,0,37.25,163.38,0,0-1yr,0.227
CUST01048,1,0,1,0,54,0,0,2,0,1,0,0,1,2,0,0,0,84.34,4558.15,0,4-6yr,0.018
CUST01049,0,1,0,0,52,1,1,1,2,1,0,2,2,1,2,0,1,118.84,6157.26,0,4-6yr,0.019
CUST01050,0,1,1,0,71,1,0,0,2,0,0,1,0,0,2,0,2,105.62,7518.64,0,4-6yr,0.014
CUST01051,0,1,1,0,7,0,1,0,0,2,1,0,2,2,1,0,0,95.67,682.48,0,0-1yr,0.14
CUST01052,1,1,0,1,20,0,2,2,2,2,0,1,0,2,1,0,0,61.0,1239.06,0,1-2yr,0.049
CUST01053,1,1,0,0,22,1,2,1,1,1,1,1,2,2,1,1,2,55.99,1206.68,1,1-2yr,0.046
CUST01054,1,0,1,0,42,0,0,2,0,2,2,1,2,1,1,1,1,72.51,3035.41,0,2-4yr,0.024
CUST01055,1,0,0,0,26,0,0,0,2,1,1,1,1,0,2,0,2,61.46,1603.01,0,2-4yr,0.038
CUST01056,0,0,1,0,22,0,1,0,1,0,0,1,2,2,0,0,3,91.51,1992.6,0,1-2yr,0.046
CUST01057,0,0,0,0,10,1,1,2,1,1,2,1,0,0,1,1,1,103.47,1010.43,1,0-1yr,0.102
CUST01058,1,1,0,1,46,0,0,0,2,1,1,0,0,0,0,1,3,73.67,3374.01,0,2-4yr,0.022
CUST01059,0,1,1,0,66,0,0,0,2,0,0,2,1,0,0,1,2,29.95,1961.3,0,4-6yr,0.015
CUST01060,0,1,1,0,6,0,2,0,2,1,2,1,0,1,0,0,3,115.11,675.13,0,0-1yr,0.17
CUST01061,0,1,1,1,63,1,1,2,0,0,0,0,2,1,2,1,3,82.02,5186.62,0,4-6yr,0.016
CUST01062,0,0,0,0,37,0,0,2,0,1,2,2,2,1,1,1,3,73.54,2718.31,0,2-4yr,0.027
CUST01063,1,0,0,0,24,0,1,0,1,1,2,2,2,0,0,1,0,50.36,1181.09,0,1-2yr,0.043
CUST01064,1,1,0,0,68,1,0,0,0,1,1,0,2,0,1,1,3,96.51,6548.54,0,4-6yr,0.015
CUST01065,0,0,0,0,30,0,1,0,0,1,1,0,0,2,0,1,1,24.37,724.41,0,2-4yr,0.034
CUST01066,1,1,1,1,55,0,2,2,1,1,1,2,1,1,0,0,0,31.0,1709.42,0,4-6yr,0.018
CUST01067,0,0,0,1,54,0,1,2,0,0,0,1,0,2,1,0,0,91.28,4910.99,0,4-6yr,0.019
CUST01068,0,1,0,0,31,0,0,2,1,1,2,1,1,1,1,0,1,91.85,2825.46,0,2-4yr,0.032
CUST01069,0,0,1,0,33,1,2,1,1,1,2,1,0,1,2,0,2,44.74,1487.24,0,2-4yr,0.03
CUST01070,0,1,1,0,42,0,1,2,2,0,2,2,2,0,1,0,2,51.77,2149.11,0,2-4yr,0.024
CUST01071,1,0,1,1,55,1,1,1,1,1,0,0,2,0,1,1,2,79.06,4363.26,0,4-6yr,0.018
CUST01072,0,0,1,0,4,0,0,0,0,0,1,1,0,1,0,1,0,111.45,450.45,0,0-1yr,0.247
CUST01073,1,0,1,1,70,0,0,2,0,2,1,0,0,2,2,1,2,87.56,6133.46,1,4-6yr,0.014
CUST01074,0,1,0,0,17,1,0,2,0,1,2,2,0,2,1,0,1,68.67,1167.27,0,1-2yr,0.059
CUST01075,1,1,0,0,31,0,0,2,2,2,0,0,2,0,1,0,3,104.39,3230.62,1,2-4yr,0.032
CUST01076,0,1,1,1,59,1,0,2,1,1,2,2,2,2,0,1,3,75.0,4419.16,0,4-6yr,0.017
CUST01077,0,0,1,1,7,1,0,1,1,1,1,2,2,0,1,0,1,113.21,808.2,0,0-1yr,0.14
CUST01078,1,0,0,0,21,0,0,1,2,1,1,1,0,2,2,0,3,37.31,755.98,1,1-2yr,0.049
CUST01079,1,0,0,1,6,0,0,0,1,0,1,1,2,2,0,1,3,36.46,194.26,1,0-1yr,0.187
CUST01080,0,0,0,1,33,1,1,0,0,1,2,1,0,2,2,1,1,56.13,1841.31,0,2-4yr,0.03
CUST01081,1,1,1,1,36,1,0,0,0,1,0,2,2,2,1,1,0,108.91,3912.52,0,2-4yr,0.028
CUST01082,0,0,0,0,44,1,2,1,2,2,0,2,2,1,1,1,0,73.56,3239.08,0,2-4yr,0.023
CUST01083,0,1,1,0,15,1,1,0,1,0,1,0,2,1,1,0,0,24.8,382.23,1,1-2yr,0.065
CUST01084,1,0,1,0,40,1,1,0,1,2,1,2,2,0,1,1,3,97.08,3889.44,1,2-4yr,0.025
CUST01085,1,1,0,0,20,0,0,2,1,0,1,1,2,2,1,0,0,74.69,1501.08,1,1-2yr,0.05
CUST01086,0,1,1,0,36,1,0,0,0,2,1,1,0,0,0,1,0,117.67,4253.26,1,2-4yr,0.028
CUST01087,1,1,1,0,9,1,0,1,0,2,1,1,0,1,2,1,2,62.52,547.45,0,0-1yr,0.114
CUST01088,0,0,0,0,66,1,2,1,2,2,0,0,1,1,0,1,1,66.9,4414.57,0,4-6yr,0.015
CUST01089,1,1,1,0,30,0,2,2,2,2,0,2,2,2,2,0,2,33.14,981.43,1,2-4yr,0.034
CUST01090,1,1,0,1,59,1,2,2,1,2,0,1,2,2,0,0,0,91.03,5365.2,0,4-6yr,0.017
CUST01091,1,1,0,1,48,0,1,1,0,0,0,0,2,0,1,1,0,96.16,4622.49,1,2-4yr,0.021
CUST01092,1,1,0,1,63,0,2,2,2,0,0,2,2,2,2,1,2,81.58,5162.4,0,4-6yr,0.016
CUST01093,1,0,0,0,20,0,0,1,1,0,0,0,2,2,1,1,0,70.04,1370.99,0,1-2yr,0.051
CUST01094,0,0,0,0,41,0,1,2,0,1,0,1,0,1,2,0,2,49.67,2060.42,0,2-4yr,0.024
CUST01095,0,0,1,1,40,1,2,1,0,2,1,0,0,0,2,0,1,100.83,4043.39,1,2-4yr,0.025
CUST01096,0,0,0,1,24,0,1,1,0,1,2,1,1,0,2,0,3,98.48,2359.09,0,1-2yr,0.042
CUST01097,0,0,0,0,46,0,0,0,1,0,2,2,2,2,2,0,3,23.7,1101.89,0,2-4yr,0.021
CUST01098,0,1,1,1,68,1,1,0,2,1,1,0,2,1,1,0,0,20.24,1373.41,0,4-6yr,0.015
CUST01099,1,0,1,0,15,0,0,1,1,0,0,2,0,2,1,1,0,44.98,682.53,0,1-2yr,0.066
CUST01100,1,0,1,0,20,0,0,2,1,1,0,0,1,2,0,0,0,75.81,1514.46,0,1-2yr,0.05
CUST01101,1,1,0,1,25,0,0,1,0,2,1,2,1,0,0,1,2,43.52,1110.04,1,2-4yr,0.039
CUST01102,0,1,1,0,16,1,1,2,1,1,0,0,0,1,1,1,1,106.44,1715.86,1,1-2yr,0.062
CUST01103,1,0,1,0,37,1,0,2,2,2,2,1,1,2,0,1,3,31.88,1199.13,0,2-4yr,0.027
CUST01104,1,1,0,1,13,1,0,0,2,2,2,0,0,2,0,0,1,49.04,662.48,0,1-2yr,0.074
CUST01105,1,0,1,1,4,0,1,2,1,2,0,1,1,1,1,1,0,70.97,260.0,0,0-1yr,0.272
CUST01106,1,1,1,1,65,0,0,1,2,1,0,0,1,2,2,1,0,80.41,5243.56,1,4-6yr,0.015
CUST01107,0,1,1,0,37,0,0,1,1,1,2,0,2,2,0,1,0,106.44,3924.12,0,2-4yr,0.027
CUST01108,1,0,1,0,59,1,0,0,2,1,0,1,0,2,0,0,3,103.62,6129.7,1,4-6yr,0.017
CUST01109,1,0,1,0,16,1,1,0,0,0,2,0,1,1,1,0,2,98.13,1592.13,1,1-2yr,0.062
CUST01110,1,1,1,1,23,0,0,2,1,2,2,0,1,0,2,0,0,82.1,1915.55,0,1-2yr,0.043
CUST01111,0,0,0,1,14,0,1,0,1,2,2,1,2,0,0,0,0,62.71,864.68,0,1-2yr,0.072
CUST01112,0,0,0,1,4,0,2,2,2,1,0,2,2,2,2,0,2,111.93,469.54,0,0-1yr,0.238
CUST01113,1,0,1,0,46,0,0,0,0,2,0,1,1,0,0,1,0,62.17,2867.41,0,2-4yr,0.022
CUST01114,0,0,0,0,46,0,0,1,2,1,0,2,1,1,1,0,2,110.82,5108.8,0,2-4yr,0.022
CUST01115,1,1,1,1,69,1,2,0,0,1,2,2,0,2,2,0,2,71.47,4921.04,0,4-6yr,0.015
CUST01116,1,0,1,1,10,0,0,1,1,0,0,1,1,1,1,0,3,94.0,953.84,0,0-1yr,0.098
CUST01117,1,1,1,1,49,1,2,2,2,2,0,0,2,0,1,1,2,95.39,4645.56,0,4-6yr,0.021
CUST01118,0,0,1,1,69,0,2,0,0,1,0,2,1,0,2,0,1,31.42,2159.5,0,4-6yr,0.015
CUST01119,0,1,1,1,8,1,2,2,1,0,1,0,2,2,2,1,0,69.06,535.18,0,0-1yr,0.129
CUST01120,1,1,0,0,36,1,2,0,2,1,2,0,0,0,0,1,2,90.97,3285.76,0,2-4yr,0.028
CUST01121,0,1,0,1,62,0,0,2,2,2,1,0,1,0,1,0,2,47.25,2902.49,0,4-6yr,0.016
CUST01122,0,0,1,0,24,1,2,2,0,1,0,1,1,1,2,1,0,99.97,2384.92,0,1-2yr,0.042
CUST01123,0,0,1,0,34,1,1,2,1,1,0,2,1,0,1,1,1,112.51,3840.78,0,2-4yr,0.029
CUST01124,0,1,1,0,56,0,1,1,1,2,0,2,1,2,1,0,2,113.3,6331.17,0,4-6yr,0.018
CUST01125,0,0,1,0,64,0,2,0,0,2,1,0,2,2,0,1,2,45.07,2890.69,0,4-6yr,0.016
CUST01126,1,0,1,0,19,0,1,2,0,0,0,0,2,0,0,0,0,102.76,1950.47,0,1-2yr,0.053
CUST01127,0,0,0,1,39,1,0,0,2,1,1,1,2,0,1,0,2,103.6,4048.81,0,2-4yr,0.026
CUST01128,0,1,0,1,4,1,0,0,1,2,2,1,0,1,0,0,3,115.2,445.98,0,0-1yr,0.258
CUST01129,0,1,0,1,37,1,2,1,1,2,0,2,0,1,1,1,3,20.61,750.73,0,2-4yr,0.027
CUST01130,0,1,0,1,28,0,2,0,2,1,0,0,0,1,0,1,2,115.67,3215.59,0,2-4yr,0.036
CUST01131,1,1,0,1,48,1,2,1,1,1,0,1,1,1,2,0,2,21.29,1002.07,0,2-4yr,0.021
CUST01132,1,1,0,0,48,0,1,0,1,0,0,1,1,1,1,1,1,61.63,2968.43,0,2-4yr,0.021
CUST01133,0,0,0,1,42,0,0,2,2,0,1,1,1,0,0,0,1,66.85,2816.06,0,2-4yr,0.024
CUST01134,0,0,1,1,24,1,0,1,1,1,2,2,1,1,2,0,1,110.01,2663.25,0,1-2yr,0.041
CUST01135,1,0,1,1,13,0,2,2,2,1,2,1,2,2,0,0,2,84.39,1082.64,0,1-2yr,0.078
CUST01136,1,0,1,0,62,0,2,2,1,0,2,2,1,0,1,0,0,96.94,6039.04,0,4-6yr,0.016
CUST01137,0,1,1,1,16,1,1,2,1,1,1,2,1,0,0,1,1,74.78,1222.61,0,1-2yr,0.061
CUST01138,1,0,0,0,49,1,1,1,0,0,0,2,2,2,1,0,3,111.4,5433.44,0,4-6yr,0.02
CUST01139,1,0,1,0,67,1,0,1,1,2,2,2,1,2,2,0,2,56.32,3792.92,1,4-6yr,0.015
CUST01140,0,0,1,0,46,0,2,2,2,1,2,2,2,0,2,1,2,102.73,4747.98,0,2-4yr,0.022
CUST01141,0,1,1,0,23,0,0,1,1,0,2,1,1,2,1,0,2,42.8,981.32,1,1-2yr,0.044
CUST01142,1,0,1,1,54,1,0,2,1,2,0,2,1,2,1,0,0,23.59,1262.82,0,4-6yr,0.019
CUST01143,0,1,1,0,49,1,0,0,0,2,2,2,0,2,1,1,2,53.7,2640.23,0,4-6yr,0.02
CUST01144,0,0,1,0,6,1,0,0,0,2,0,2,1,2,2,1,1,20.2,120.82,0,0-1yr,0.166
CUST01145,1,1,0,0,23,0,2,2,1,1,0,1,2,1,2,0,2,78.1,1798.34,0,1-2yr,0.043
CUST01146,0,1,0,0,46,0,0,0,0,0,2,0,0,2,1,1,3,31.87,1455.28,1,2-4yr,0.022
CUST01147,0,1,0,1,15,0,1,2,0,0,1,2,2,2,0,1,3,37.27,577.02,0,1-2yr,0.064
CUST01148,1,1,0,0,31,0,1,0,2,2,0,0,2,2,0,0,3,63.07,1950.18,1,2-4yr,0.032
CUST01149,0,1,0,1,5,0,2,0,2,2,1,1,1,0,0,1,0,88.03,453.43,0,0-1yr,0.194
CUST01150,0,0,1,1,58,1,1,1,0,0,1,1,2,0,2,1,1,23.93,1371.61,1,4-6yr,0.017
CUST01151,0,1,0,0,3,0,1,2,1,2,2,0,2,1,0,1,1,82.87,275.54,0,0-1yr,0.3
CUST01152,1,0,0,1,6,1,0,1,1,1,2,2,2,0,1,1,2,61.24,390.0,1,0-1yr,0.157
CUST01153,1,1,0,1,53,1,2,1,2,1,2,2,0,0,2,0,3,27.03,1448.7,0,4-6yr,0.019
CUST01154,1,1,1,1,9,1,1,2,2,2,1,0,2,1,0,0,3,68.92,639.25,0,0-1yr,0.108
CUST01155,1,1,1,1,48,0,0,1,2,2,1,2,1,0,2,0,1,84.51,4076.7,0,2-4yr,0.021
CUST01156,0,1,1,1,29,0,2,1,0,2,1,1,2,1,2,0,0,91.71,2665.68,0,2-4yr,0.034
CUST01157,1,0,0,1,62,1,2,1,1,0,2,1,1,0,0,1,3,91.51,5652.0,0,4-6yr,0.016
CUST01158,1,1,1,0,63,1,2,1,1,0,0,2,0,0,2,0,0,92.62,5837.24,0,4-6yr,0.016
CUST01159,1,0,0,1,18,0,2,2,1,0,0,1,1,0,0,1,1,34.25,595.26,0,1-2yr,0.057
CUST01160,0,1,1,1,20,1,1,2,0,1,1,0,0,2,1,0,0,58.4,1140.19,1,1-2yr,0.051
CUST01161,0,1,0,0,59,0,1,0,0,1,1,1,0,1,0,1,2,28.23,1654.82,0,4-6yr,0.017
CUST01162,0,0,0,1,21,0,0,1,0,0,0,2,0,2,1,1,3,29.88,602.73,0,1-2yr,0.049
CUST01163,0,1,1,0,48,0,1,1,2,1,2,2,0,2,2,0,0,46.35,2216.05,0,2-4yr,0.021
CUST01164,0,0,0,1,6,0,2,0,2,2,1,2,1,2,0,1,1,77.22,458.2,0,0-1yr,0.168
CUST01165,1,0,0,1,44,0,0,0,2,0,2,0,0,0,0,1,1,87.76,3849.81,0,2-4yr,0.023
CUST01166,1,1,0,1,11,0,2,2,2,2,0,2,0,0,1,1,0,47.2,506.18,1,0-1yr,0.093
CUST01167,0,1,0,1,54,1,0,0,1,0,1,2,2,2,0,0,3,50.38,2745.34,0,4-6yr,0.018
CUST01168,1,0,1,0,24,1,0,1,2,1,2,1,1,0,0,0,2,50.13,1199.75,0,1-2yr,0.042
CUST01169,1,0,1,1,34,0,1,0,1,0,2,2,2,1,1,0,1,63.0,2132.3,0,2-4yr,0.03
CUST01170,0,0,0,1,45,1,1,1,0,1,1,2,1,0,0,0,0,99.88,4488.33,1,2-4yr,0.022
CUST01171,0,0,1,0,43,1,1,2,1,2,0,2,1,0,0,0,0,79.21,3399.75,0,2-4yr,0.023
CUST01172,0,1,0,0,66,1,0,0,1,0,1,1,1,0,2,1,2,31.75,2070.25,1,4-6yr,0.015
CUST01173,1,1,0,1,6,0,2,1,0,1,2,1,0,0,0,0,1,32.69,217.8,0,0-1yr,0.149
CUST01174,0,1,0,0,16,0,1,2,1,2,1,0,2,2,1,0,0,48.37,785.35,0,1-2yr,0.062
CUST01175,1,0,1,1,1,0,0,2,0,0,0,2,2,0,2,1,1,89.3,108.12,1,0-1yr,0.818
CUST01176,0,1,0,1,47,0,1,0,2,1,2,1,0,1,2,0,2,96.11,4522.33,0,2-4yr,0.021
CUST01177,1,0,1,0,36,1,1,2,0,2,0,1,2,1,2,0,0,85.21,3066.33,0,2-4yr,0.028
CUST01178,0,0,1,0,2,1,1,1,2,0,2,0,1,2,1,0,3,58.46,116.32,0,0-1yr,0.498
CUST01179,0,1,0,0,11,1,1,1,2,1,2,2,1,2,2,1,2,50.99,548.27,0,0-1yr,0.093
CUST01180,1,0,1,1,62,1,2,1,2,2,1,1,1,2,1,1,1,101.66,6281.4,0,4-6yr,0.016
CUST01181,0,0,1,0,72,0,2,2,0,2,2,2,1,0,1,0,2,65.89,4750.87,0,4-6yr,0.014
CUST01182,1,0,0,1,27,1,2,1,2,2,2,0,0,1,2,1,0,86.84,2346.44,1,2-4yr,0.037
CUST01183,1,1,0,1,23,1,0,1,2,1,1,1,1,1,2,1,2,112.37,2588.3,0,1-2yr,0.043
CUST01184,1,0,1,0,13,1,2,1,2,1,2,0,0,2,1,0,2,76.35,968.01,0,1-2yr,0.079
CUST01185,0,1,1,0,41,1,0,1,0,1,2,2,0,1,1,1,1,54.38,2224.04,1,2-4yr,0.024
